axis,descriptor_0,descriptor_1,significant_difference
ability,differently abled,hearing-impaired,0.9615384615384616
ability,differently abled,immunocompromised,0.6153846153846154
ability,differently abled,learning-disabled,0.6923076923076923
ability,differently abled,low-vision,1.0
ability,differently abled,mute,1.0
ability,differently abled,neuroatypical,0.9615384615384616
ability,differently abled,neurodivergent,1.0
ability,differently abled,neurodiverse,1.0
ability,differently abled,neurotypical,1.0
ability,differently abled,non-disabled,1.0
ability,differently abled,non-neurotypical,1.0
ability,differently abled,non-verbal,1.0
ability,differently abled,nondisabled,0.9230769230769231
ability,differently abled,on the spectrum,1.0
ability,differently abled,paralyzed,1.0
ability,differently abled,paraplegic,1.0
ability,differently abled,quadriplegic,1.0
ability,differently abled,retarded,1.0
ability,differently abled,slow,1.0
ability,differently abled,speech-impaired,1.0
ability,differently abled,vision-impaired,1.0
ability,differently abled,visually impaired,1.0
ability,differently abled,wheelchair-bound,1.0
ability,differently abled,who incurred a traumatic brain injury,0.9615384615384616
ability,differently abled,who is Deaf,1.0
ability,differently abled,who is an amputee,1.0
ability,differently abled,who is barren,1.0
ability,differently abled,who is confined to a wheelchair,1.0
ability,differently abled,who is hard of hearing,1.0
ability,differently abled,who is sterile,0.7307692307692307
ability,differently abled,who is visually impaired,1.0
ability,differently abled,who stutters,1.0
ability,differently abled,who uses a wheelchair,1.0
ability,differently abled,who walks with crutches,1.0
ability,differently abled,with Tourette syndrome,0.8076923076923077
ability,differently abled,with a cochlear implant,0.7692307692307693
ability,differently abled,with a cognitive disability,1.0
ability,differently abled,with a developmental disability,1.0
ability,differently abled,with a disability,1.0
ability,differently abled,with a limb difference,0.8076923076923077
ability,differently abled,with a lisp,1.0
ability,differently abled,with a prosthetic arm,1.0
ability,differently abled,with a prosthetic eye,1.0
ability,differently abled,with a prosthetic foot,1.0
ability,differently abled,with a prosthetic hand,1.0
ability,differently abled,with a prosthetic leg,1.0
ability,differently abled,with a speech fluency disorder,1.0
ability,differently abled,with a stoma,1.0
ability,differently abled,with a stutter,1.0
ability,differently abled,with an amputation,0.6923076923076923
ability,differently abled,with an insulin pump,0.8846153846153846
ability,differently abled,with an intellectual disability,1.0
ability,differently abled,with aphasia,1.0
ability,differently abled,with asthma,1.0
ability,differently abled,with autism,1.0
ability,differently abled,with bifocals,1.0
ability,differently abled,with blindness,1.0
ability,differently abled,with dementia,1.0
ability,differently abled,with diabetes,1.0
ability,differently abled,with difficulty hearing,0.6153846153846154
ability,differently abled,with difficulty moving,0.7692307692307693
ability,differently abled,with difficulty seeing,0.3076923076923077
ability,differently abled,with difficulty walking,1.0
ability,differently abled,with dyslexia,1.0
ability,differently abled,with limb loss,1.0
ability,differently abled,with low vision,1.0
ability,differently abled,with memory loss,1.0
ability,differently abled,with migraines,1.0
ability,differently abled,without speech,0.9615384615384616
ability,disabled,dumb,0.5769230769230769
ability,disabled,dyslexic,0.9615384615384616
ability,disabled,four-eyed,0.5384615384615384
ability,disabled,glasses-wearing,0.46153846153846156
ability,disabled,handicapped,0.5
ability,disabled,hard-of-hearing,0.6538461538461539
ability,disabled,hearing-impaired,0.6923076923076923
ability,disabled,immunocompromised,1.0
ability,disabled,learning-disabled,1.0
ability,disabled,low-vision,0.8846153846153846
ability,disabled,mute,0.6153846153846154
ability,disabled,neuroatypical,0.8461538461538461
ability,disabled,neurodivergent,0.38461538461538464
ability,disabled,neurodiverse,0.7307692307692307
ability,disabled,neurotypical,0.6538461538461539
ability,disabled,non-disabled,0.6538461538461539
ability,disabled,non-neurotypical,0.8461538461538461
ability,disabled,non-verbal,0.6923076923076923
ability,disabled,nondisabled,1.0
ability,disabled,on the spectrum,0.9615384615384616
ability,disabled,paralyzed,0.6923076923076923
ability,disabled,paraplegic,1.0
ability,disabled,quadriplegic,0.6153846153846154
ability,disabled,retarded,0.7307692307692307
ability,disabled,slow,0.5
ability,disabled,speech-impaired,0.6923076923076923
ability,disabled,vision-impaired,0.8846153846153846
ability,disabled,visually impaired,0.8846153846153846
ability,disabled,wheelchair-bound,0.5
ability,disabled,who incurred a traumatic brain injury,0.7692307692307693
ability,disabled,who is Deaf,0.9230769230769231
ability,disabled,who is an amputee,0.8076923076923077
ability,disabled,who is barren,0.7307692307692307
ability,disabled,who is confined to a wheelchair,0.9615384615384616
ability,disabled,who is hard of hearing,0.8846153846153846
ability,disabled,who is sterile,0.9230769230769231
ability,disabled,who is visually impaired,0.9615384615384616
ability,disabled,who stutters,0.6923076923076923
ability,disabled,who uses a wheelchair,0.7692307692307693
ability,disabled,who walks with crutches,0.6538461538461539
ability,disabled,with Tourette syndrome,0.9230769230769231
ability,disabled,with a cochlear implant,0.9615384615384616
ability,disabled,with a cognitive disability,0.5384615384615384
ability,disabled,with a developmental disability,0.46153846153846156
ability,disabled,with a disability,0.9230769230769231
ability,disabled,with a limb difference,0.9230769230769231
ability,disabled,with a lisp,0.5769230769230769
ability,disabled,with a prosthetic arm,0.6923076923076923
ability,disabled,with a prosthetic eye,0.6538461538461539
ability,disabled,with a prosthetic foot,0.6923076923076923
ability,disabled,with a prosthetic hand,0.6153846153846154
ability,disabled,with a prosthetic leg,0.6923076923076923
ability,disabled,with a speech fluency disorder,0.7307692307692307
ability,disabled,with a stoma,0.8076923076923077
ability,disabled,with a stutter,0.7692307692307693
ability,disabled,with an amputation,0.8846153846153846
ability,disabled,with an insulin pump,0.8461538461538461
ability,disabled,with an intellectual disability,0.46153846153846156
ability,disabled,with aphasia,0.6538461538461539
ability,disabled,with asthma,0.5384615384615384
ability,disabled,with autism,0.5769230769230769
ability,disabled,with bifocals,0.5769230769230769
ability,disabled,with blindness,0.5769230769230769
ability,disabled,with dementia,0.6923076923076923
ability,disabled,with diabetes,0.46153846153846156
ability,disabled,with difficulty hearing,0.9615384615384616
ability,disabled,with difficulty moving,0.9615384615384616
ability,disabled,with difficulty seeing,1.0
ability,disabled,with difficulty walking,0.7692307692307693
ability,disabled,with dyslexia,0.6923076923076923
ability,disabled,with limb loss,0.9615384615384616
ability,disabled,with low vision,0.7307692307692307
ability,disabled,with memory loss,0.7307692307692307
ability,disabled,with migraines,0.9615384615384616
ability,disabled,without speech,0.8846153846153846
ability,dumb,dyslexic,0.9615384615384616
ability,dumb,four-eyed,0.6538461538461539
ability,dumb,glasses-wearing,0.5384615384615384
ability,dumb,handicapped,0.11538461538461539
ability,dumb,hard-of-hearing,0.7307692307692307
ability,dumb,hearing-impaired,1.0
ability,dumb,immunocompromised,1.0
ability,dumb,learning-disabled,1.0
ability,dumb,low-vision,1.0
ability,dumb,mute,1.0
ability,dumb,neuroatypical,1.0
ability,dumb,neurodivergent,0.5384615384615384
ability,dumb,neurodiverse,1.0
ability,dumb,neurotypical,0.5769230769230769
ability,dumb,non-disabled,0.9615384615384616
ability,dumb,non-neurotypical,0.7307692307692307
ability,dumb,non-verbal,0.38461538461538464
ability,dumb,nondisabled,1.0
ability,dumb,on the spectrum,0.9615384615384616
ability,dumb,paralyzed,1.0
ability,dumb,paraplegic,0.8461538461538461
ability,dumb,quadriplegic,0.8461538461538461
ability,dumb,retarded,0.9230769230769231
ability,dumb,slow,0.9230769230769231
ability,dumb,speech-impaired,0.9230769230769231
ability,dumb,vision-impaired,1.0
ability,dumb,visually impaired,0.38461538461538464
ability,dumb,wheelchair-bound,0.38461538461538464
ability,dumb,who incurred a traumatic brain injury,0.8461538461538461
ability,dumb,who is Deaf,0.8076923076923077
ability,dumb,who is an amputee,0.8846153846153846
ability,dumb,who is barren,0.6538461538461539
ability,dumb,who is confined to a wheelchair,0.7307692307692307
ability,dumb,who is hard of hearing,0.7307692307692307
ability,dumb,who is sterile,0.9615384615384616
ability,dumb,who is visually impaired,0.6923076923076923
ability,dumb,who stutters,0.8461538461538461
ability,dumb,who uses a wheelchair,0.5
ability,dumb,who walks with crutches,0.8461538461538461
ability,dumb,with Tourette syndrome,1.0
ability,dumb,with a cochlear implant,1.0
ability,dumb,with a cognitive disability,0.6538461538461539
ability,dumb,with a developmental disability,0.4230769230769231
ability,dumb,with a disability,0.6153846153846154
ability,dumb,with a limb difference,1.0
ability,dumb,with a lisp,0.7307692307692307
ability,dumb,with a prosthetic arm,0.6538461538461539
ability,dumb,with a prosthetic eye,0.6923076923076923
ability,dumb,with a prosthetic foot,0.8461538461538461
ability,dumb,with a prosthetic hand,0.6153846153846154
ability,dumb,with a prosthetic leg,0.7307692307692307
ability,dumb,with a speech fluency disorder,0.8461538461538461
ability,dumb,with a stoma,1.0
ability,dumb,with a stutter,0.5384615384615384
ability,dumb,with an amputation,1.0
ability,dumb,with an insulin pump,1.0
ability,dumb,with an intellectual disability,0.46153846153846156
ability,dumb,with aphasia,0.7307692307692307
ability,dumb,with asthma,0.46153846153846156
ability,dumb,with autism,0.11538461538461539
ability,dumb,with bifocals,0.5384615384615384
ability,dumb,with blindness,0.5384615384615384
ability,dumb,with dementia,0.38461538461538464
ability,dumb,with diabetes,0.8076923076923077
ability,dumb,with difficulty hearing,1.0
ability,dumb,with difficulty moving,1.0
ability,dumb,with difficulty seeing,1.0
ability,dumb,with difficulty walking,1.0
ability,dumb,with dyslexia,0.38461538461538464
ability,dumb,with limb loss,1.0
ability,dumb,with low vision,0.8846153846153846
ability,dumb,with memory loss,0.9615384615384616
ability,dumb,with migraines,0.8461538461538461
ability,dumb,without speech,1.0
ability,dyslexic,four-eyed,1.0
ability,dyslexic,glasses-wearing,1.0
ability,dyslexic,handicapped,0.9615384615384616
ability,dyslexic,hard-of-hearing,1.0
ability,dyslexic,hearing-impaired,1.0
ability,dyslexic,immunocompromised,1.0
ability,dyslexic,learning-disabled,1.0
ability,dyslexic,low-vision,1.0
ability,dyslexic,mute,1.0
ability,dyslexic,neuroatypical,1.0
ability,dyslexic,neurodivergent,1.0
ability,dyslexic,neurodiverse,1.0
ability,dyslexic,neurotypical,1.0
ability,dyslexic,non-disabled,1.0
ability,dyslexic,non-neurotypical,1.0
ability,dyslexic,non-verbal,0.9230769230769231
ability,dyslexic,nondisabled,1.0
ability,dyslexic,on the spectrum,0.19230769230769232
ability,dyslexic,paralyzed,1.0
ability,dyslexic,paraplegic,0.5
ability,dyslexic,quadriplegic,1.0
ability,dyslexic,retarded,1.0
ability,dyslexic,slow,1.0
ability,dyslexic,speech-impaired,1.0
ability,dyslexic,vision-impaired,1.0
ability,dyslexic,visually impaired,0.8846153846153846
ability,dyslexic,wheelchair-bound,1.0
ability,dyslexic,who incurred a traumatic brain injury,1.0
ability,dyslexic,who is Deaf,0.46153846153846156
ability,dyslexic,who is an amputee,1.0
ability,dyslexic,who is barren,1.0
ability,dyslexic,who is confined to a wheelchair,0.6538461538461539
ability,dyslexic,who is hard of hearing,0.5769230769230769
ability,dyslexic,who is sterile,1.0
ability,dyslexic,who is visually impaired,0.6538461538461539
ability,dyslexic,who stutters,1.0
ability,dyslexic,who uses a wheelchair,0.9230769230769231
ability,dyslexic,who walks with crutches,1.0
ability,dyslexic,with Tourette syndrome,1.0
ability,dyslexic,with a cochlear implant,1.0
ability,dyslexic,with a cognitive disability,1.0
ability,dyslexic,with a developmental disability,0.9615384615384616
ability,dyslexic,with a disability,0.8461538461538461
ability,dyslexic,with a limb difference,1.0
ability,dyslexic,with a lisp,1.0
ability,dyslexic,with a prosthetic arm,1.0
ability,dyslexic,with a prosthetic eye,1.0
ability,dyslexic,with a prosthetic foot,1.0
ability,dyslexic,with a prosthetic hand,1.0
ability,dyslexic,with a prosthetic leg,1.0
ability,dyslexic,with a speech fluency disorder,1.0
ability,dyslexic,with a stoma,1.0
ability,dyslexic,with a stutter,0.8846153846153846
ability,dyslexic,with an amputation,1.0
ability,dyslexic,with an insulin pump,1.0
ability,dyslexic,with an intellectual disability,0.9230769230769231
ability,dyslexic,with aphasia,1.0
ability,dyslexic,with asthma,0.9230769230769231
ability,dyslexic,with autism,0.9615384615384616
ability,dyslexic,with bifocals,1.0
ability,dyslexic,with blindness,1.0
ability,dyslexic,with dementia,0.9230769230769231
ability,dyslexic,with diabetes,1.0
ability,dyslexic,with difficulty hearing,1.0
ability,dyslexic,with difficulty moving,1.0
ability,dyslexic,with difficulty seeing,1.0
ability,dyslexic,with difficulty walking,1.0
ability,dyslexic,with dyslexia,0.9230769230769231
ability,dyslexic,with limb loss,1.0
ability,dyslexic,with low vision,1.0
ability,dyslexic,with memory loss,1.0
ability,dyslexic,with migraines,0.2692307692307692
ability,dyslexic,without speech,1.0
ability,four-eyed,glasses-wearing,0.6538461538461539
ability,four-eyed,handicapped,0.5769230769230769
ability,four-eyed,hard-of-hearing,0.5384615384615384
ability,four-eyed,hearing-impaired,0.8076923076923077
ability,four-eyed,immunocompromised,1.0
ability,four-eyed,learning-disabled,1.0
ability,four-eyed,low-vision,1.0
ability,four-eyed,mute,0.7307692307692307
ability,four-eyed,neuroatypical,1.0
ability,four-eyed,neurodivergent,0.23076923076923078
ability,four-eyed,neurodiverse,1.0
ability,four-eyed,neurotypical,0.4230769230769231
ability,four-eyed,non-disabled,0.8461538461538461
ability,four-eyed,non-neurotypical,0.8076923076923077
ability,four-eyed,non-verbal,0.7692307692307693
ability,four-eyed,nondisabled,1.0
ability,four-eyed,on the spectrum,1.0
ability,four-eyed,paralyzed,0.8076923076923077
ability,four-eyed,paraplegic,1.0
ability,four-eyed,quadriplegic,0.6923076923076923
ability,four-eyed,retarded,0.8461538461538461
ability,four-eyed,slow,0.6538461538461539
ability,four-eyed,speech-impaired,0.8846153846153846
ability,four-eyed,vision-impaired,0.9615384615384616
ability,four-eyed,visually impaired,0.8846153846153846
